creationTime,content_1,days,hour,mobile,nickname,productColor,productSize,recommend,score,usefulVoteCount,userClient,userLevel,userProvince
"""哈哈哈很好很好很好","2,""afterDays"":0", 15,true,"""6***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""",""""""
"""很划算，而且制冷很安静","1,""afterDays"":0", 11,true,"""7***玲""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""",""""""
"""不错，性价比很高，效果很好","10,""afterDays"":0", 15,true,"""m***河""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""","""广东"""
"""服务态度好","2,""afterDays"":0", 15,true,"""a***7""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""",""""""
"""送货快安装快服务好下次再定还定京东。","2,""afterDays"":0", 15,true,"""黑***b""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""江苏"""
"""第一次网上买空调，安装费太贵了，100块高空安装费，300元续铜管费","2,""afterDays"":0", 15,true,"""j***p""","""正1.5匹""","""品圆变频挂机""",false,4,0,"""来自京东Android客户端""","""金牌会员""","""内蒙古"""
"""很满意！送货速度很快，安装师傅也不错。","2,""afterDays"":0", 15,true,"""j***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""","""山东"""
"""样子果然很好看，格力大品牌，值得信赖！保价兑现，赞一个！但是安装人员不为顾客考虑，增加了不必要的材料，还有一些瑕疵提示后才弄好，不过安装费用也不至于高得不可接受！整体满意！","9,""afterDays"":0", 13,true,"""jd_tyxm01""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""山西"""
"""好","1,""afterDays"":0", 13,true,"""s***4""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""江苏"""
"""空调不错，静音效果很好，就是不知道费电吗","36,""afterDays"":0", 13,true,"""j***n""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员[试用]""","""安徽"""
"""送货快，安装服务号！！！好评！！！","9,""afterDays"":0", 12,false,"""理***选""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""钻石会员""","""天津"""
"""好，速度快，服务好","1,""afterDays"":0", 12,true,"""j***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""好","1,""afterDays"":0", 12,true,"""j***鹰""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""安装师傅，安装就是好，速度快，给力","1,""afterDays"":0", 12,true,"""j***s""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""趁着格力品牌日买的，比实体店便宜多了，一下买了4台。","1,""afterDays"":0", 12,true,"""j***d""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""河南"""
"""快递哥你适合去演-速度与激情8&hellip;配送给力","1,""afterDays"":0", 12,true,"""j***7""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""性价比很高的空调，活动买的价格实惠！","78,""afterDays"":0", 12,true,"""d***i""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""",""""""
"""服务非常满意","2,""afterDays"":0", 21,true,"""j***n""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
"""空调很好，服务很好。","2,""afterDays"":0", 21,true,"""s***5""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
"""我","2,""afterDays"":0", 21,true,"""吾***翼""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""四川"""
"""送货快，配送员服务超级棒，直接送到家里，还帮忙抬。中午送货下午就安排安装了，安装人员服务也超级棒，赞??","2,""afterDays"":0", 21,true,"""j***0""","""正1.5匹""","""品圆变频挂机""",false,5,1,"""来自京东iPhone客户端""","""PLUS会员""",""""""
"""京东送货准时神速，态度也好","10,""afterDays"":0", 21,true,"""j***q""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
"""格力的还不错，来的比较快","2,""afterDays"":0", 21,false,"""祖***王""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""PLUS会员""",""""""
"""格力空调就是好，值得拥有","2,""afterDays"":0", 21,true,"""j***z""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""","""湖南"""
"""格力品牌不错，安装师傅服务态度也挺好的，帮我去市场买了外机支架，剩下了10元钱还还给我们，这觉悟值得表扬！很满意的一次购物体验","2,""afterDays"":0", 21,true,"""w***0""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""河南"""
"""师傅很友好","2,""afterDays"":0", 21,true,"""j***e""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
"""格力空调大品牌真心的好！?","2,""afterDays"":0", 21,true,"""j***6""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""挺好的  京东信得过   送货快    服务好  质量好","8,""afterDays"":0", 16,true,"""0***店""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""企业会员""",""""""
"""&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;还没安装","1,""afterDays"":0", 16,true,"""j***f""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""广东"""
"""不错","1,""afterDays"":0", 16,true,"""j***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""",""""""
"""不错 用上了","18,""afterDays"":0", 16,true,"""b***9""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""北京"""
"""东西好，安装服务周到","1,""afterDays"":0", 16,true,"""j***i""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""物流简直太给力了、装修师傅态度也是棒棒的、没有多收一毛钱、购买之前担心乱收费呢、真心超级满意！","1,""afterDays"":0", 16,true,"""jd_177745vyl""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""",""""""
"""京东就是快","1,""afterDays"":0", 16,false,"""j***i""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""钻石会员""","""江苏"""
"""产品质量好，安装师傅负责任，安装的很好！","1,""afterDays"":0", 16,false,"""j***0""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""银牌会员""","""江苏"""
"""这次是给亲戚买的，一直用格力这个牌子挺好的","1,""afterDays"":0", 16,true,"""宝***佳""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
"""送货很快，安装师傅很专业，空调声音很小，一直很相信京东的家电，很满意的购物，会推荐给朋友购买很不错","1,""afterDays"":0", 16,true,"""j***e""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""",""""""
"""送货和安装都很满意，空调要用几天再追加评论","3,""afterDays"":0", 16,true,"""j***z""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""刚刚使用，样式很好","3,""afterDays"":0", 15,true,"""8***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""给安装和物流五星好评！","3,""afterDays"":0", 15,true,"""j***w""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""江苏"""
"""评价晚了， 好!..............................好","3,""afterDays"":14", 15,false,"""y***1""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""钻石会员""","""广东"""
"""好","3,""afterDays"":0", 15,true,"""j***u""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""",""""""
"""这是家里的第二台格力，希望格外给力。","3,""afterDays"":0", 15,false,"""c***l""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""金牌会员""","""上海"""
"""师傅认真负责","2,""afterDays"":0", 15,true,"""h***z""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""上海"""
"""时事开讲福克斯客服快高考蓝山咖啡快高考","3,""afterDays"":0", 15,true,"""推***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""安徽"""
"""服务态度好，发货快速","3,""afterDays"":0", 14,true,"""j***o""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
"""东西还不错，安装师傅很负责，希望东西能好用一点","11,""afterDays"":0", 14,true,"""j***6""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
"""空凋外观漂亮，相信格力品牌质量应该也不错！","5,""afterDays"":0", 14,false,"""j***6""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自微信购物""","""银牌会员""",""""""
"""服务好，送货快","4,""afterDays"":0", 19,true,"""张丽婷圆圆""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""陕西"""
"""质量还可以，就是贵了点","1,""afterDays"":0", 19,false,"""j***w""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""钻石会员""","""江苏"""
"""感觉还可以，图片跟实物一致，上午安装的师傅态度挺好的","8,""afterDays"":0", 19,true,"""j***h""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""可以。？。。。。。。。。。","1,""afterDays"":0", 19,true,"""8***人""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""四川"""
"""满意的网购","1,""afterDays"":0", 19,true,"""苗***天""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
"""服务好送货快","1,""afterDays"":0", 19,true,"""汤***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
"""送货很快，昨天购买的，今天就到货了，也安装好了，师傅态度很好，只不过好像有密保，要周末了才能试一下空调的制热效果，现在这天气，制冷的就暂时试不了了。","1,""afterDays"":0", 12,true,"""j***j""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""","""广东"""
"""66666","3,""afterDays"":0", 19,true,"""j***p""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
"""很不错","1,""afterDays"":0", 19,true,"""w***i""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""四川"""
"""是正品，京东配送迅速，很满意。","49,""afterDays"":0", 10,false,"""B***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""钻石会员""","""江苏"""
"""送货速度非常快，货品包装完美，制冷制热都试过，很满意，相信董小姐的品质，安装服务都很专业。家里买了两个挂机，一个多小时就装好了，满意，唯独就是没赶上格力红四月的价格优惠，遗憾！","2,""afterDays"":0", 10,true,"""冰***涛""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""山东"""
"""好","2,""afterDays"":2", 10,false,"""1***x""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""银牌会员""","""四川"""
"""服务很好，速度很快","2,""afterDays"":0", 10,false,"""千***屁""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自微信购物""","""金牌会员""","""陕西"""
"""的","2,""afterDays"":0", 10,true,"""b***g""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""广东"""
"""质量很好的，好看，好用。都满意的666666666666","37,""afterDays"":0", 20,true,"""张***谕""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""",""""""
"""很好，非常满意的一次网购","2,""afterDays"":0", 10,true,"""j***z""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""","""江苏"""
"""好","2,""afterDays"":0", 10,true,"""c***7""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""","""江苏"""
"""好好，非常感谢","2,""afterDays"":0", 10,false,"""F***b""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自微信购物""","""银牌会员""",""""""
"""空调很好，值得购买。","2,""afterDays"":0", 10,true,"""美***钱""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
"""3.15 订单多 晚上11点半说送货，安装师傅耐心仔细，还没有使用，使用后再追评","1,""afterDays"":0", 13,true,"""c***5""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""PLUS会员[试用]""",""""""
"""服务态度好","1,""afterDays"":0", 13,false,"""j***6""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""银牌会员""",""""""
"""发货超级快，安装师傅服务也很好。。。","1,""afterDays"":0", 13,true,"""a***l""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""陕西"""
"""24小时送货安装成功，非常满意","1,""afterDays"":0", 13,true,"""a***9""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""福建"""
"""给老家买的空调，安装的师傅特别好，家人特意打电话过来要我一定要给好评","2,""afterDays"":0", 13,true,"""y***a""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
"""非常好用，安装师傅十分用心，超级好服务","1,""afterDays"":0", 13,true,"""j***阳""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
"""冲着品牌买的","12,""afterDays"":0", 13,true,"""宋***1""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""河南"""
"""相信格力，支持国货","1,""afterDays"":0", 13,true,"""n***o""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
"""在京东上买的空调 送货快 安装和送货的师傅服务非常好 买家电 就选京东","1,""afterDays"":0", 13,true,"""j***话""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""",""""""
"""空调很好看，不过还没使用","13,""afterDays"":0", 13,true,"""世***洛""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""江苏"""
"""挺好。","3,""afterDays"":0", 11,false,"""j***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""金牌会员""","""山东"""
"""京东服务一级棒，买东西上京东有保障","4,""afterDays"":0", 11,true,"""z***o""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""广东"""
"""送货师傅服务很棒 安装师傅很敬业 下着大雨上门安装 大赞。用后再来追评（收取了安装架35元）","4,""afterDays"":0", 11,false,"""L***G""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自微信购物""","""银牌会员""",""""""
"""谢谢","4,""afterDays"":0", 11,true,"""h***9""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""四川"""
"""还没使用，用过之后再追加评论","8,""afterDays"":0", 10,true,"""j***5""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""重庆"""
"""满意，很愉快的一次购物，100补贴在哪领取？","8,""afterDays"":0", 10,false,"""y***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""金牌会员""","""安徽"""
"""315居然比平时贵，京东有点不像话，空调是好空调，送货委托给什么物流公司搞的，速度太慢，说好下午送结果晚上8点才送到，也不电话联系，希望京东不要与之合作了。","5,""afterDays"":0", 10,true,"""吉***d""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""江苏"""
"""从前从不爱评价，后来听说有京豆，才知道浪费了多少赚钱的机会！现在见订单务必评论！?","31,""afterDays"":0", 10,true,"""肥***儿""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""","""湖南"""
"""格力好评","4,""afterDays"":0", 10,true,"""l***x""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""上海"""
"""不错","4,""afterDays"":0", 17,false,"""C***r""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""金牌会员""","""四川"""
"""好","3,""afterDays"":0", 14,true,"""j***v""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""江苏"""
"""民族大品牌质量非常好可以购买","11,""afterDays"":0", 14,true,"""jd_135521nvw""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
"""满意 挺好的","2,""afterDays"":0", 14,true,"""陌***槑""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""湖南"""
"""安装很到位，细节处理好","3,""afterDays"":0", 14,true,"""c***2""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""陕西"""
"""师傅服务好！","7,""afterDays"":0", 14,true,"""j***f""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
"""看着不错，速度快，制热试了不错，制冷等到了四月份再试，安装师傅态度很好，两台空调，一个小时就安好了","3,""afterDays"":0", 14,true,"""路***多""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""河北"""
"""格力空调还是值得拥有的","7,""afterDays"":0", 14,false,"""兰***爱""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自微信购物""","""PLUS会员""",""""""
"""速度快，还没安装，应该挺好的","3,""afterDays"":0", 14,true,"""a***9""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""北京"""
"""安装师傅不错，挺好，挺认真！","3,""afterDays"":0", 14,true,"""紫***痕""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""河南"""
"""满意","3,""afterDays"":0", 17,true,"""耐***厂""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""","""广东"""
"""空调还不错，配送也很及时，服务态度非常好","3,""afterDays"":0", 10,true,"""0***m""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
"""空调不错，很满意，下次还会再来！","3,""afterDays"":0", 10,true,"""Y***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""江苏"""
"""安装的师傅好负责任好辛苦，忙到下午都没有吃午饭，点个赞。","3,""afterDays"":0", 10,true,"""m***e""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""四川"""
"""服务态度非常满意","3,""afterDays"":0", 10,false,"""j***7""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自微信购物""","""金牌会员""",""""""
"""挺好的，京东的东西是正品，服务也很好","3,""afterDays"":0", 10,true,"""w***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
"""很好","3,""afterDays"":0", 10,true,"""j***2""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""安装及时到位，安装服务很好！","3,""afterDays"":0", 10,true,"""4***m""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""江苏"""
"""好","17,""afterDays"":0", 10,true,"""j***2""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""",""""""
"""安装师傅服务态度好，耐心解答问题。还帮我去买了空气开关。十分感谢。","11,""afterDays"":0", 10,true,"""j***q""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
"""货到快，昨晚下单 ，今天就收到货，送货师傅也非常给力，这次购物非常愉快","3,""afterDays"":3", 10,false,"""0***店""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""PLUS会员""",""""""
"""安装师傅又帅又专业 非常满意","2,""afterDays"":0", 19,true,"""愤***雪""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""湖北"""
"""东西促销卖的，力度很大，特别实惠，真心不错","2,""afterDays"":0", 19,true,"""j***夜""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""PLUS会员""","""陕西"""
"""好空调格力造?","24,""afterDays"":0", 19,true,"""L***N""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广东"""
"""很好很好，安装了n久","2,""afterDays"":0", 19,true,"""空***雨""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""","""上海"""
"""声音小，挺好","2,""afterDays"":0", 19,true,"""j***b""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""",""""""
"""东西很好，送货迅速，安装师傅踏实，专业，热情。愉快的一次京东购。","2,""afterDays"":0", 19,false,"""j***e""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自微信购物""","""金牌会员""","""广东"""
"""和柜机一起买的，很满意，点赞","2,""afterDays"":0", 19,true,"""d***n""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""四川"""
"""京东家电真诚欢迎您的光临[鼓掌][鼓掌][","2,""afterDays"":0", 19,true,"""5***彪""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
"""很满意，师傅人很好","2,""afterDays"":0", 19,true,"""h***p""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员[试用]""","""福建"""
"""给家里爸爸妈妈买的。说还可以。今天刚送到","2,""afterDays"":0", 19,true,"""j***h""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""产品已送到。","2,""afterDays"":0", 15,true,"""微风飒飒""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""北京"""
"""格力空调是不错，品牌就是品牌。物流服务十分滿意。","2,""afterDays"":0", 15,true,"""林***0""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
"""非常满意！","2,""afterDays"":0", 15,true,"""l***t""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
"""安装师傅很不错，谢谢！","2,""afterDays"":0", 15,true,"""青***梦""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""银牌会员""","""湖南"""
"""安装服务态度不错","2,""afterDays"":0", 15,true,"""j***v""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
"""相信的是人多， 那么多人都选择了这款！ 我就随大流了！","2,""afterDays"":0", 14,true,"""1***p""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
"""送货准时，安装师傅准时熟练，安装顺利","2,""afterDays"":0", 14,true,"""y***9""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""四川"""
"""安装及时，质量过硬，非常不错，值得表扬?！","2,""afterDays"":0", 14,true,"""军***爹""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""PLUS会员""","""陕西"""
"""安装师傅很细心，安装的很棒。点个赞！！！","2,""afterDays"":0", 14,true,"""j***w""","""正1.5匹""","""品圆变频挂机""",false,5,1,"""来自京东iPhone客户端""","""金牌会员""","""河南"""
"""?","2,""afterDays"":0", 14,true,"""1***p""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
"""性价比高，家人很喜欢，空调还是格力好","11,""afterDays"":0", 09,true,"""j***来""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""当日下单，隔日送达，隔日安装，京东速度。外观不错，安装服务也好，质量等用了再说","3,""afterDays"":3", 09,false,"""s***1""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""钻石会员""","""湖北"""
"""格力-老百姓信认的品牌，京东送货及时，安装师傅服务周到","3,""afterDays"":0", 08,true,"""8***波""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
"""送货速度快，安装师傅也很给力，太辛苦他们了，27楼他们在外面安装真让人担心，谢谢！","3,""afterDays"":0", 08,true,"""f***3""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""","""天津"""
"""配送很快，值得表扬的是安装师傅，态度很好，安装很到位，干活特别认真，一直干到晚上快九点了，干完活还帮着把余留垃圾收拾干净。给两位师傅点赞","3,""afterDays"":0", 08,false,"""c***s""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""钻石会员""","""山东"""
"""待用","2,""afterDays"":0", 08,true,"""j***戒""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
"""质量杠杠的，比以前的美的好多了，加热快，噪音比较小，安装师傅很仔细，介绍了很多细节知识，如室内机要水平放置，外机先抽真空等，机子功率对应面积，等等。","3,""afterDays"":0", 08,true,"""g***7""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""贵州"""
"""速度很快，安装费收了160元。试用一下还可以","3,""afterDays"":0", 08,true,"""c***c""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""","""山东"""
"""可以","84,""afterDays"":0", 08,true,"""g***1""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""浙江"""
"""上京东就是省心，放心，开心！","2,""afterDays"":0", 08,false,"""s***2""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""""","""银牌会员""","""江苏"""
"""非常满意！","1,""afterDays"":0", 17,true,"""j***p""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""",""""""
"""好","1,""afterDays"":0", 17,true,"""j***i""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""银牌会员""","""广西"""
"""满意满意满意","1,""afterDays"":0", 17,false,"""j***d""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自微信购物""","""金牌会员""",""""""
"""好好好的嗯，！很好！！","14,""afterDays"":0", 17,true,"""忍***你""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""广东"""
