p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,Y_type
"
                                    森田（MORITA）SZ-GTR30H 360°摇头智能电风扇/直流变频遥控落地扇/台立扇 红色                ",MORITA生活电器旗舰店,12100800646,2288.00,1668.00,40,97,30,1,0,MORITA,适合宝宝 遥控方便 底座很稳 风很柔和 噪音很小 扇网坚固 安装方便,"森田（MORITA）SZ-GTR30H 360°摇头智能电风扇/直流变频遥控落地扇/台立扇 红色,12100800646, ,7.0kg,2-8小时,五档以上,正常风、自然风,7片及以上,无,遥控式,落地扇，台扇，空气循环扇，风扇伴侣",none
"
                                     电风扇升降落地扇立式风扇遥控摇头电扇节能定时静音16寸家用                ",韩恩奢侈品专营店,12103036129,188.00,158.00,3,100,3,0,0,微狼（WEIWOLF）,," 电风扇升降落地扇立式风扇遥控摇头电扇节能定时静音16寸家用,12103036129, ,3.0kg,中国大陆,8小时以上,三档调节,正常风、自然风、睡眠风,4片,2级,遥控式,落地扇",none
"
                                    电风扇 静音节能落地扇 复古风扇 豪华型落地扇金属仿古电扇 16寸落地式                ",韩恩奢侈品专营店,12103201059,588.00,498.00,1,100,1,0,0,微狼（WEIWOLF）,,"电风扇 静音节能落地扇 复古风扇 豪华型落地扇金属仿古电扇 16寸落地式,12103201059, ,3.0kg,中国大陆,无定时,三档调节,正常风、自然风、睡眠风,4片,2级,机械式,落地扇",none
"
                                    落地电风扇 宿舍静音家用台式电扇遥控定时立式风扇机械 16寸 机械升级款                ",韩恩奢侈品专营店,12140282165,238.00,179.00,1,100,1,0,0,微狼（WEIWOLF）,,"落地电风扇 宿舍静音家用台式电扇遥控定时立式风扇机械 16寸 机械升级款,12140282165, ,5.5kg,中国大陆,铭YZ-L18jx,2-8小时,三档调节,正常风、自然风、睡眠风,5片,2级,机械式,落地扇，台扇",none
"
                                    电风扇台扇台式落地风扇16寸家用电扇摇头静音学生宿舍定时转页扇 16寸蓝白色                ",韩恩奢侈品专营店,12141025638,199.00,159.00,0,100,0,0,0,微狼（WEIWOLF）,,"电风扇台扇台式落地风扇16寸家用电扇摇头静音学生宿舍定时转页扇 16寸蓝白色,12141025638, ,3.5kg,中国大陆,铭ft40-17,2小时以下,三档调节,正常风,5片,2级,机械式,转页扇，台扇",none
"
                                    电风扇落地扇静音家用宿舍学生落地电风扇机械摇头定时立式风扇 225黑色款                ",韩恩奢侈品专营店,12143010682,199.00,159.00,0,100,0,0,0,微狼（WEIWOLF）,,"电风扇落地扇静音家用宿舍学生落地电风扇机械摇头定时立式风扇 225黑色款,12143010682, ,4.0kg,中国大陆,225黑色款,2小时以下,三档调节,正常风、自然风,4片,2级,机械式,落地扇",none
"
                                    电风扇 家用 学生用落地扇 遥控式风扇 16寸 遥控黑色                ",韩恩奢侈品专营店,12143544776,238.00,189.00,0,100,0,0,0,微狼（WEIWOLF）,,"电风扇 家用 学生用落地扇 遥控式风扇 16寸 遥控黑色,12143544776, ,5.2kg,中国大陆,诚223,2-8小时,三档调节,正常风,4片,2级,遥控式,落地扇",none
"
                                    微狼 电风扇升降转页扇家用落地扇立式鸿运扇遥控电扇节能定时静音 14寸机械款10-30                ",韩恩奢侈品专营店,12145268609,388.00,128.00,2,0,0,1,1,微狼（WEIWOLF）,,"微狼 电风扇升降转页扇家用落地扇立式鸿运扇遥控电扇节能定时静音 14寸机械款10-30,12145268609, ,2.0kg,中国大陆,8小时以上,三档调节,正常风、自然风、睡眠风,5片,3级,机械式,塔扇，转页扇",none
"
                                    补湿舒适 喷雾加湿冷风扇 遥控电风扇 负离子净化落地风扇 白色                ",韩恩奢侈品专营店,12158021479,988.00,699.00,0,100,0,0,0,微狼（WEIWOLF）,,"补湿舒适 喷雾加湿冷风扇 遥控电风扇 负离子净化落地风扇 白色,12158021479, ,15.0kg,中国大陆,可MF-1611RS,2-8小时,三档调节,正常风,3片,1级,遥控式,落地扇",none
"
                                    艾美特(Airmate) FSW58R 电风扇直流变频静音家用遥控24档落地扇 黑色                ",艾美特官方旗舰店,12158205132,699.00,449.00,6,100,6,0,0,艾美特,造型美观 质量不错 风很柔和 造型美观 质量不错 风很柔和,"艾美特(Airmate) FSW58R 电风扇直流变频静音家用遥控24档落地扇 黑色,12158205132, ,9.25kg,中国大陆, FSW58R,2-8小时,五档以上,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",none
"
                                    【京东配送】Kolin歌林 静音节能空气循环扇 对流电风扇台式定时摇头遥控换气扇 空调伴侣 淡粉                ",梦熬专营店,12160526034,798.00,399.00,8,87,7,0,1,歌林,安全节能 安全节能,"【京东配送】Kolin歌林 静音节能空气循环扇 对流电风扇台式定时摇头遥控换气扇 空调伴侣 淡粉,12160526034, ,3.2kg,2-8小时,三档调节,正常风、自然风、睡眠风,3片,1级,遥控式,空气循环扇",none
"
                                    蝙蝠(bianfu)BV-20 工业电风扇 大功率商用雾化落地扇 户外加湿喷雾降温水冷扇 升级金属4叶                ",蝙蝠旗舰店,12170785310,2760.00,1380.00,2,100,2,0,0,蝙蝠,,"蝙蝠(bianfu)BV-20 工业电风扇 大功率商用雾化落地扇 户外加湿喷雾降温水冷扇 升级金属4叶,12170785310, ,20.9kg,无定时,四档调节,正常风,4片,2级,机械式,工业扇",none
"
                                    格力（GREE）FS-3005BG7-WG 家用七叶遥控风扇格力平背落地扇办公室节能电扇                ",格力小家电专营店,12187410468,499.00,398.00,0,100,0,0,0,格力（GREE）,,"格力（GREE）FS-3005BG7-WG 家用七叶遥控风扇格力平背落地扇办公室节能电扇,12187410468, ,7.7kg,中国大陆,FS-3005BG7-WG,2-8小时,四档调节,正常风,7片及以上,3级,遥控式,落地扇",none
"
                                    爱家乐HA-AZ18/SG电风扇 无叶风扇落地台扇遥控定时空气净化循环扇 含遥控                ",爱家乐专卖店,12187470036,1299.00,1100.00,0,100,0,0,0,爱家乐,,"爱家乐HA-AZ18/SG电风扇 无叶风扇落地台扇遥控定时空气净化循环扇 含遥控,12187470036, ,4.1kg,中国大陆,z18镍灰蓝,2小时以下,三档调节,正常风、自然风、睡眠风,无叶,无,遥控式,落地扇",none
"
                                    海尔（Haier）FSY4069智能遥控7叶电风扇 落地扇                 ",海尔生活电器旗舰店,12191476576,519.00,499.00,5,100,5,0,0,海尔（Haier）,,"海尔（Haier）FSY4069智能遥控7叶电风扇 落地扇 ,12191476576, ,16.9kg,中国大陆,2-8小时,五档以上,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",none
"
                                    TOSOT/大松 FD-4010B 家用节能遥控式落地扇格力经典静音电风扇                ",格力小家电专营店,12193106565,699.00,199.00,10,88,10,0,2,格力（GREE）,安装方便 适合宝宝 远程遥控 使用方便,"TOSOT/大松 FD-4010B 家用节能遥控式落地扇格力经典静音电风扇,12193106565, ,9.11kg,中国大陆, FD-4010B,2-8小时,三档调节,正常风,3片,1级,遥控式,落地扇",none
"
                                    中联ZOLEE FG12-42吊扇 家用静音小风扇 学生宿舍蚊帐微风扇 床上迷你扇 电风扇 绿色普通开关+定时延长线+铁丝                ",中联高基万生专卖店,12206711979,129.00,44.00,1,100,1,0,0,中联（ZOLEE）,,"中联ZOLEE FG12-42吊扇 家用静音小风扇 学生宿舍蚊帐微风扇 床上迷你扇 电风扇 绿色普通开关+定时延长线+铁丝,12206711979, ,500.00g,中国大陆,FG12-42,无定时,无极变速,正常风、自然风,5片,无,机械式,吊扇",none
"
                                    中联FG11-120迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色 标配+5米电源线                ",欣系你电器专营店,12221022575,189.00,112.90,0,100,0,0,0,中联（ZOLEE）,,"中联FG11-120迷你微风扇电风扇小风扇小电扇小吊扇静音家用学生宿舍床头蚊帐 白色 标配+5米电源线,12221022575, ,7.5kg,中国大陆,无定时,二档调节,正常风,3片,无,机械式,转页扇，吊扇，风扇伴侣",none
"
                                    中联电风扇FC02-50 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色+2.5米线                ",欣系你电器专营店,12221763120,99.00,32.80,10,90,9,0,1,中联（ZOLEE）,,"中联电风扇FC02-50 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色+2.5米线,12221763120, ,0.7kg,中国大陆,FC02-50,无定时,二档调节,正常风,3片,无,机械式,吊扇",none
"
                                    中联电风扇FD10-50 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色+蚊帐直杆                ",欣系你电器专营店,12224490982,99.00,43.90,20,79,10,2,3,中联（ZOLEE）,,"中联电风扇FD10-50 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色+蚊帐直杆,12224490982, ,400.00g,中国大陆,无定时,二档调节,正常风,3片,无,机械式,吊扇",none
"
                                    中联电风扇FF15-42 办公室家用迷你静音 电扇 风扇 小风扇 学生儿童 台式 夹扇 15-42绿色+4.5米线+扇叶5片                ",欣系你电器专营店,12226264335,79.00,61.90,7,86,6,0,1,中联（ZOLEE）,质量不错,"中联电风扇FF15-42 办公室家用迷你静音 电扇 风扇 小风扇 学生儿童 台式 夹扇 15-42绿色+4.5米线+扇叶5片,12226264335, ,0.7kg,中国大陆,无定时,二档调节,正常风,5片,无,机械式,转页扇，台扇，风扇伴侣",none
"
                                    中联电风扇FF01-33DZ 办公室家用迷你静音 电扇 小风扇 学生宿舍儿童台式夹扇 01-33DZ绿色+开关定时器                ",欣系你电器专营店,12226599458,89.00,67.90,0,100,0,0,0,中联（ZOLEE）,,"中联电风扇FF01-33DZ 办公室家用迷你静音 电扇 小风扇 学生宿舍儿童台式夹扇 01-33DZ绿色+开关定时器,12226599458, ,1.7kg,中国大陆,无定时,二档调节,正常风,5片,无,机械式,转页扇，台扇，风扇伴侣",none
"
                                    中联电风扇FD10-70 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色+4.5米延长线                ",欣系你电器专营店,12233890663,99.00,46.90,6,100,6,0,0,中联（ZOLEE）,,"中联电风扇FD10-70 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色+4.5米延长线,12233890663, ,1.2kg,中国大陆,无定时,二档调节,正常风,3片,无,机械式,吊扇",none
"
                                    中联电风扇FD10-60 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色+弯杆                ",欣系你电器专营店,12235010188,89.00,60.80,3,100,3,0,0,中联（ZOLEE）,,"中联电风扇FD10-60 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色+弯杆,12235010188, ,0.9kg,中国大陆,无定时,二档调节,正常风,3片,无,机械式,吊扇",none
"
                                    中联电风扇FD10-90 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色+2m定时线                ",欣系你电器专营店,12236128624,89.00,80.00,6,100,6,0,0,中联（ZOLEE）,,"中联电风扇FD10-90 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色+2m定时线,12236128624, ,1.2kg,中国大陆,无定时,二档调节,正常风,3片,无,机械式,转页扇，吊扇，风扇伴侣",none
"
                                    中联电风扇FD10-105 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色                ",欣系你电器专营店,12236270665,119.00,78.90,3,100,3,0,0,中联（ZOLEE）,,"中联电风扇FD10-105 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色,12236270665, ,1.5kg,中国大陆,无定时,二档调节,正常风,3片,无,机械式,转页扇，吊扇，风扇伴侣",none
"
                                    中联电风扇FC03-70 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色+2.5米延长线                ",欣系你电器专营店,12237735466,59.00,42.90,2,100,2,0,0,中联（ZOLEE）,,"中联电风扇FC03-70 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色+2.5米延长线,12237735466, ,0.7kg,中国大陆,无定时,二档调节,正常风,3片,无,机械式,转页扇，吊扇，风扇伴侣",none
"
                                    中联电风扇FC05-90 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色 白色+2米定时延长线                ",欣系你电器专营店,12238076606,89.00,83.90,1,100,1,0,0,中联（ZOLEE）,,"中联电风扇FC05-90 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色 白色+2米定时延长线,12238076606, ,0.7kg,中国大陆,无定时,二档调节,正常风,3片,无,机械式,转页扇，吊扇，风扇伴侣",none
"
                                    中联电风扇FC07-105 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色 白色                ",欣系你电器专营店,12238240949,119.00,78.90,0,100,0,0,0,中联（ZOLEE）,,"中联电风扇FC07-105 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 白色 白色,12238240949, ,500.00g,中国大陆,无定时,二档调节,正常风,3片,无,机械式,转页扇，吊扇，风扇伴侣",none
"
                                    中联电风扇FG11-120 小电风扇 电扇 迷你电风扇 小吊扇 小电扇 宿舍风扇 白色+4.5M延长线                ",欣系你电器专营店,12238767103,149.00,112.90,3,100,3,0,0,中联（ZOLEE）,,"中联电风扇FG11-120 小电风扇 电扇 迷你电风扇 小吊扇 小电扇 宿舍风扇 白色+4.5M延长线,12238767103, ,2.5kg,中国大陆,无定时,二档调节,正常风,3片,无,机械式,转页扇，吊扇，风扇伴侣",none
"
                                    中联电风扇FC09-50 办公室家用迷你静音 电扇 风扇 小风扇 学生儿童台扇 白色                ",欣系你电器专营店,12238908079,69.00,39.80,2,50,1,0,1,中联（ZOLEE）,,"中联电风扇FC09-50 办公室家用迷你静音 电扇 风扇 小风扇 学生儿童台扇 白色,12238908079, ,500.00g,中国大陆,无定时,二档调节,正常风,3片,无,机械式,转页扇，台扇，风扇伴侣",none
"
                                    中联电风扇FG10-33 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 绿色+弯杆+2.5米线                ",欣系你电器专营店,12239643892,69.00,57.90,10,100,10,0,0,中联（ZOLEE）,安装方便,"中联电风扇FG10-33 家用迷你静音 电扇 风扇 小风扇 学生儿童 蚊帐吊扇 绿色+弯杆+2.5米线,12239643892, ,500.00g,中国大陆,无定时,二档调节,正常风,5片,无,机械式,吊扇",none
