creationTime,content_1,days,isMobile,nickname,productSize,referenceName,referenceTime,score,userClient,userLevel,userProvince
2017/3/25 13:10,"""很开心的一次购物，就是感觉价格有点贵了而已，安装师傅服务态度很好，给安装师傅点赞。",2,TRUE,"""j***1""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 13:09,5,"""来自京东iPhone客户端""","""钻石会员""","""西藏"""
2017/4/18 12:41,"""比实体店价格便宜，他要求搞工会之家为等等其他一些附加消费安装高空息休会，休会",26,TRUE,"""3***1""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 9:35,5,"""来自京东Android客户端""","""钻石会员""",""""""
2017/3/1 14:07,"""师傅超级无敌的",2,TRUE,"""j***w""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/2/27 16:37,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017/3/1 14:07,"""空调还不错、装空调的师傅说这空无不错，一级节能；省电点，希望滥用、更新师傅安装，你们辛苦了",2,TRUE,"""z***4""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/1/10 10:09,5,"""来自京东iPhone客户端""","""钻石会员""","""云南"""
2017/1/12 18:56,"""质量一直杠杠的！支持格力空调，制热效果很快的，快递很给力，售后安装也很给力！总之就是买的很开心的",2,TRUE,"""萃***宝""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/2/11 1:57,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017/2/13 20:54,"""挺给力的，送货并主动预约安装，速度均很快，工作人员专业礼貌，安装完成后试机运行真的安静，",18,FALSE,"""d***8""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 17:35,5,"""""","""钻石会员""","""上海"""
2017/2/6 10:44,"""买空调还是格力的好，虽然贵点但效果好，京东物流也很快，安装是京东自己装的没有乱收费现象",87,TRUE,"""j***j""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/11 0:15,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017/3/27 11:39,"""新家买的，一次买了2台，格力技术发展也很成熟，所以认准国内品牌，所有新家的东西都是在京东上购买的，安装师傅也很及时，技术熟练，高空作业危险，很辛苦的",4,TRUE,"""g***n""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 21:52,5,"""来自京东iPhone客户端""","""钻石会员""","""上海"""
2017/1/14 16:48,"""第一次网上买大件电器，空调看了还不错，除了架子要钱安装是免费的，客服也都有提前沟通，蛮好。",4,TRUE,"""m***6""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/1/10 23:01,5,"""来自京东Android客户端""","""金牌会员""","""江苏"""
2017/4/10 16:47,"""很不错！制冷和制热都不错，很舒适！",18,FALSE,"""t***n""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 19:45,5,"""""","""金牌会员""","""山东"""
2017/4/12 16:52,"""外观好看，京东送货速度很快，客服也很好，能够及时的解决问题，挺满意的",2,TRUE,"""c***0""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/4/14 16:54,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017/4/16 10:06,"""满意，跟墙体颜色挺搭的?安装服务好评，试试挺静音的，看以后的质量吧",1,TRUE,"""肖***华""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/4/12 10:56,5,"""来自京东iPhone客户端""","""PLUS会员""","""广东"""
2017/4/13 20:03,"""物流给力，外观也漂亮！?安装师傅也挺热情，用心。家住22楼，师傅挺不容易！安装后，通电试用了一下。效果不错！！！",7,TRUE,"""j***d""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/11 0:00,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016/11/18 23:25,"""格力空调就是好，产品质量杠杠的，服务更是好，安装给你整得妥妥的。",2,TRUE,"""星***-""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/4/18 1:43,5,"""来自京东Android客户端""","""银牌会员""",""""""
2017/4/20 11:47,"""高端大气上档次！师傅安装的很认真，这么高太操心了！就收了个空开钱",8,TRUE,"""j***i""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 15:18,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017/3/31 18:12,"""因装修灰尘大，安装好后包裹了一下，这挂机整体感觉不错，挺独特，好空调格力造！",13,TRUE,"""和***6""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/1/10 0:19,5,"""来自京东Android客户端""","""钻石会员""","""黑龙江"""
2017/1/23 6:55,"""还不错，23号下单，25号早上送来，马上预约了安装，上午就来安装了，神速啊！",2,TRUE,"""锦***子""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 6:32,5,"""来自京东Android客户端""","""银牌会员""","""辽宁"""
2017/3/25 14:06,"""不错，格力的品牌让人相信，安装师傅也很给力，一口气装了三个，辛苦了",12,TRUE,"""1***0""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 0:09,5,"""来自京东Android客户端""","""钻石会员""",""""""
2017/4/4 14:40,"""京东的速度杠杠滴！！十八号买的，十九号安装完毕。超级点赞?",1,TRUE,"""j***4""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/4/18 10:52,5,"""来自京东Android客户端""","""金牌会员""",""""""
2017/4/19 20:18,"""京东商城发货就是速度，昨天晚上买的下午就到了，必须赞一个！",1,TRUE,"""j***c""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/4/11 23:10,5,"""来自京东iPhone客户端""","""钻石会员""","""河南"""
2017/4/12 14:46,"""价格实惠，东西看起来不错，具体使用才知道",4,TRUE,"""e***r""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/8 6:28,5,"""来自京东Android客户端""","""钻石会员""","""福建"""
2016/11/12 21:10,"""外观很漂亮，安装工人很热心，也没有发生额外收费，安装时需要的费用也没多少，就一个高空作业100还有一个因为管不够长我选择安装架子的40，其它什么都没有，安装师傅工作还很细心。大品牌就是好，这是我买家电安装最舒心的一次。给安装和送货的师傅点赞，给格力点赞。",10,TRUE,"""快***e""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/11 0:10,5,"""来自京东Android客户端""","""金牌会员""","""辽宁"""
2016/11/21 6:24,"""当天上午下单下午就送来了，第二天安装师傅就来安好，师傅态度特别好，空调也试了一下制热，感觉挺快的，本来犹豫了很久要不要在京东买，结果证明选择没错的，格力的安装也特别专业特别给力，希望京东和格力一直这样给力！",3,TRUE,"""j***s""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/1/1 0:48,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017/1/4 16:52,"""外观漂亮，还没用上，信格力",11,TRUE,"""j***n""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/11 0:10,5,"""来自京东iPhone客户端""","""PLUS会员""",""""""
2016/11/22 18:07,"""好好好好好好好好好好好好好好好",3,TRUE,"""j***5""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 6:53,5,"""来自京东Android客户端""","""钻石会员""",""""""
2017/4/12 7:52,"""机器挺漂亮的，安装工很负责任，高空作业，真的不容易，给安装师傅点个赞！！！",4,FALSE,"""忠***斌""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/11 0:45,5,"""""","""钻石会员""","""安徽"""
2017/3/28 8:04,"""挺好看的，而且屏幕也是很外壳融为一体的，时尚大气，而且能效等级是2级，不知会不会比3级能效省电效果明显！",5,TRUE,"""f***e""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 10:31,5,"""来自京东Android客户端""","""金牌会员""","""河南"""
2017/3/28 8:04,"""格力空调制冷很好，安装师傅很好人，帮忙把天然气的洞口也堵上，以后不怕渗水进来了",24,FALSE,"""轻***尘""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/11 11:05,5,"""""","""钻石会员""","""广东"""
2016/12/5 19:13,"""非常喜欢，安装到物流都是杠杠滴啦，一直喜欢在京东商城购买货品，特别是自营商品，都是一百二十个赞?，",2,TRUE,"""j***z""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 9:36,5,"""来自京东Android客户端""","""金牌会员""","""广东"""
2017/3/25 16:19,"""空调已经安装好几天了，天气比较好开的很少，还不知道效果怎么样，但相信格力空调的品质，棒棒哒！",11,TRUE,"""f***8""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/2/20 0:44,5,"""来自京东Android客户端""","""钻石会员""",""""""
2017/3/3 19:32,"""非常好的空调，很喜欢，买给父母的。。。",4,TRUE,"""7***祖""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 22:43,5,"""来自京东Android客户端""","""钻石会员""",""""""
2017/3/27 17:01,"""非常好，噪音小，制热快，安装师傅不错",9,TRUE,"""g***k""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 11:23,5,"""来自京东iPhone客户端""","""钻石会员""","""北京"""
2017/4/1 16:30,"""双十二活动直接买了两台，送货很快！选择什么时候送就什么时候送到",3,TRUE,"""鱼***舍""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/12/12 0:23,5,"""来自京东iPhone客户端""","""PLUS会员""",""""""
2016/12/17 17:05,"""空调棒棒的，和描述的一样，格力品牌没得说！",17,FALSE,"""丽***园""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/1/4 18:16,5,"""来自微信购物""","""金牌会员""","""广东"""
2017/1/21 19:56,"""大品牌东西就是好，服务太度也不错。",2,TRUE,"""j***7""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/2 16:09,5,"""来自京东Android客户端""","""金牌会员""",""""""
2017/3/4 20:52,"""送货师傅没问题，速度也快！赞！",1,TRUE,"""j***q""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/4/6 13:31,5,"""来自京东Android客户端""","""钻石会员""","""陕西"""
2017/4/7 11:32,"""色很好看，试了机了。感觉不错",5,TRUE,"""j***草""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 0:11,5,"""来自京东iPhone客户端""","""银牌会员""",""""""
2017/3/28 15:43,"""新款很漂亮！安装师傅服务很到位很细心，墙壁一点都没脏，给赞！",11,TRUE,"""乖***w""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/11 3:52,5,"""来自京东iPhone客户端""","""钻石会员""","""辽宁"""
2016/11/22 18:58,"""格力品质值得信赖，一点没错。",2,TRUE,"""小***滴""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 7:21,5,"""来自京东iPhone客户端""","""钻石会员""","""北京"""
2017/3/25 14:53,"""挺好的，送货速度快，第二天就来安装了，安装师傅也很好。",3,TRUE,"""七***8""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/12/24 22:20,5,"""来自京东Android客户端""","""金牌会员""","""江苏"""
2016/12/27 17:52,"""格力、一直都很好、声音小制冷快。",2,TRUE,"""小***哥""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/4/14 23:26,5,"""来自京东iPhone客户端""","""金牌会员""","""江苏"""
2017/2/7 22:32,"""所有服务态度非常棒，产品很完美，值得拥有",26,TRUE,"""1***p""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/1/12 21:13,5,"""来自京东Android客户端""","""金牌会员""",""""""
2017/3/26 13:43,"""感谢京东帮送货即时，安装师傅辛苦了",3,TRUE,"""耙***好""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 2:12,5,"""来自京东Android客户端""","""钻石会员""","""四川"""
2017/3/26 20:52,"""还可以，价格要是在便宜点就很好；额",3,FALSE,"""k***子""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 12:23,5,"""""","""金牌会员""","""湖北"""
2017/1/13 11:23,"""好品质  好服务  值得信赖",11,FALSE,"""飞***星""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/1/2 7:48,5,"""""","""金牌会员""","""河北"""
2016/12/31 17:22,"""四台空调都装好了，我装的是29楼的，师傅很专业。表示很满意！",18,TRUE,"""j***t""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/12/13 12:42,5,"""来自京东Android客户端""","""钻石会员""",""""""
2016/12/31 17:22,"""物流和安装师傅都很专业和快速完成。",2,TRUE,"""j***2""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/25 21:48,5,"""来自京东iPhone客户端""","""PLUS会员""","""广东"""
2017/3/27 12:57,"""家里所有空调都是都是格力，这次也很是满意，",3,TRUE,"""j***f""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/2/4 22:35,5,"""来自京东Android客户端""","""银牌会员""",""""""
2017/3/20 16:39,"""空调很好，外观漂亮，大气，声音小，很赞！",4,TRUE,"""j***云""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/16 14:31,5,"""来自京东Android客户端""","""金牌会员""",""""""
2017/3/3 12:02,"""安装师傅服务态度不错，速度快。666",7,TRUE,"""j***n""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/2/24 19:22,5,"""来自京东Android客户端""","""钻石会员""","""广东"""
2016/11/12 10:49,"""超喜欢。外观功能都很强大。物流也给力。安装服务也很好。",4,TRUE,"""j***e""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/8 21:26,5,"""来自京东Android客户端""","""银牌会员""","""辽宁"""
2016/11/12 10:49,"""看的还不错，特点风口可向上吹。不直接吹人，很好。",10,TRUE,"""我***1""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/11 13:11,5,"""来自京东Android客户端""","""钻石会员""","""江苏"""
2016/11/21 0:03,"""质量好  安装好  服务好",6,TRUE,"""j***6""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/11 12:01,5,"""来自京东Android客户端""","""金牌会员""","""陕西"""
2017/3/17 11:31,"""速度质量服务都可以",2,FALSE,"""I***w""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/4/6 1:44,5,"""来自微信购物""","""金牌会员""",""""""
2017/4/8 9:12,"""很好看很好看，值得购买哦",35,TRUE,"""j***e""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/1/2 20:07,5,"""来自京东Android客户端""","""PLUS会员""","""北京"""
2017/2/6 17:31,"""不错，双十一下单，第二天到，第三天装，这个速度杠杠的",2,TRUE,"""1***9""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/11 10:01,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2016/11/13 16:46,"""安装快，服务好！！！！",1,TRUE,"""川***7""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 15:53,5,"""来自京东Android客户端""","""钻石会员""","""四川"""
2017/3/24 16:19,"""很好看，非常好，够档次！！",1,TRUE,"""q***1""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/1/10 0:41,5,"""来自京东iPhone客户端""","""钻石会员""","""安徽"""
2017/1/11 10:43,"""挺好的，配送小哥也不错，安装师傅也很专业。",14,FALSE,"""3***金""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/12/12 7:56,5,"""来自微信购物""","""钻石会员""",""""""
2016/12/26 17:09,"""货很快就收到了。售后说今天来安装，但愿安装师傅技术高态度好，不发生因安装质量和收费等不愉快的事情，否则会毫不犹豫的退货。看评价，反映安装问题的不少，但愿一切顺利！",2,TRUE,"""jd_136126jyj""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/2/16 8:46,5,"""来自京东Android客户端""","""金牌会员""",""""""
2017/2/19 14:20,"""很漂亮，非常满意。",3,FALSE,"""旭***8""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/2/16 23:14,5,"""来自微信购物""","""PLUS会员""","""四川"""
2017/2/19 14:20,"""京东自营值得信赖 一直用京东 从未失望过",24,TRUE,"""j***0""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/8 22:04,5,"""来自京东iPhone客户端""","""钻石会员""","""辽宁"""
2016/12/2 21:05,"""空调格力就是牛  卖家服务也很牛 买到就是转到 服务一流   速度一流 品牌一流",21,TRUE,"""b***e""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/2/16 12:20,5,"""来自京东Android客户端""","""金牌会员""","""安徽"""
2017/3/9 17:34,"""金色配黄色墙面，好看",4,TRUE,"""k***n""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/1/3 7:14,5,"""来自京东Android客户端""","""钻石会员""","""广东"""
2017/1/7 9:05,"""看起来很不错，师傅安装的很好。冷暖很到位",2,TRUE,"""j***y""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/12/1 10:35,5,"""来自京东Android客户端""","""钻石会员""",""""""
2016/12/3 20:52,"""抢购的，真便宜，用着不错，安装也快，安装费太贵",4,TRUE,"""六***六""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/8 22:59,5,"""来自京东Android客户端""","""钻石会员""","""辽宁"""
2016/11/12 18:53,"""就国内的空调而言肯定是选格力了，一口气买了四台，但是京东的价格太扯了，第一个单和第二个单价格都不一样，还不能买同一个型号超过两台，啥逻辑，一下至少多花了几百块。",5,TRUE,"""h***n""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/4/1 0:13,5,"""来自京东Android客户端""","""金牌会员""","""四川"""
2017/4/1 23:09,"""京东就是好：送货速度准时态度也很好...安装师父态度很好很贴心还有机子很漂亮",2,FALSE,"""s***4""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/30 0:22,5,"""""","""PLUS会员[试用]""",""""""
2017/1/6 7:58,"""关于这个空调安装格力公司一共安排了三拨师傅，最后的董师傅技术很好，我老公当时在现场，非常满意。格力中国造，让我们对民族产业有了很大信心，希望坚持下去！",5,TRUE,"""UmgPmZiMphBL""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/1/1 7:17,5,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017/1/6 7:58,"""买空调，选格力。空调超静音，好漂亮，家里人看见了开心得不得了。安装速度快，服务态度很好，本来要隔天安装的，结果打个电话马上到了，乡下地方都有这么高速率，赞",2,FALSE,"""肥荣95""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/2/24 0:35,5,"""""","""金牌会员""",""""""
2017/2/26 22:47,"""安装及时很用心，机子很漂亮，空调声音静音档确实很小",2,TRUE,"""j***7""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/30 20:06,5,"""来自京东Android客户端""","""金牌会员""","""四川"""
2017/4/1 17:20,"""挺好的 京东送货很快 安装也很快 试了下 制热效果不错",13,TRUE,"""q***8""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/15 22:40,5,"""来自京东iPhone客户端""","""钻石会员""","""安徽"""
2017/3/28 12:31,"""昨天买了，今天就送货安装了，安装师傅服务非常好！满意",1,TRUE,"""j***0""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/4 14:43,5,"""来自京东iPhone客户端""","""钻石会员""",""""""
2017/1/17 19:53,"""这个空调不错，安装师傅也挺好，服务态度也挺好，水平也挺高，赞一下！",67,TRUE,"""闵***生""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2016/11/11 20:52,5,"""来自京东Android客户端""","""钻石会员""",""""""
2017/3/26 12:47,"""已经在使用了，挺不错的，给家里买的，点赞，一样质量够好",3,TRUE,"""j***w""","""凉之静""","""格力（GREE）大1匹 变频 凉之静Ⅱ 二级能效 微联智能 壁挂式冷暖空调 金色 KFR-26GW/(265971)FNCaD-A2""",2017/3/23 0:06,5,"""来自京东Android客户端""","""钻石会员""","""山东"""
